ID,Identifier,created_at,assignment_origin
5544e954-910e-4635-8587-518cbe537336,"https://quod.lib.umich.edu/c/clark1ic/x-003283428/39015091195324|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:003283428|oai:quod.lib.umich.edu:IC-CLARK1IC-X-003283428%5D39015091195324|http://name.umdl.umich.edu/IC-CLARK1IC-X-003283428%5D39015091195324|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/003283428/39015091195324/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:003283428:39015091195324|003283428; 5544e954-910e-4635-8587-518cbe537336",2026-09-07T13:44:02.583882+00:00,existing
55479623-44ca-4004-84fc-78908f7f32e5,"https://quod.lib.umich.edu/c/clark1ic/x-001543040/39015091888167_01|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:001543040|oai:quod.lib.umich.edu:IC-CLARK1IC-X-001543040%5D39015091888167_01|http://name.umdl.umich.edu/IC-CLARK1IC-X-001543040%5D39015091888167_01|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/001543040/39015091888167_01/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:001543040:39015091888167_01|001543040; 55479623-44ca-4004-84fc-78908f7f32e5|oai:quod.lib.umich.edu:IC-CLARK1IC-X-001543040%5D39015091888167_02|http://name.umdl.umich.edu/IC-CLARK1IC-X-001543040%5D39015091888167_02|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/001543040/39015091888167_02/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:001543040:39015091888167_02",2026-09-07T13:44:02.583949+00:00,existing
554b8a14-acd2-43ef-aa5a-eb87cae6f61b,"https://quod.lib.umich.edu/c/clark1ic/x-002514039/39015091196884|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:002514039|oai:quod.lib.umich.edu:IC-CLARK1IC-X-002514039%5D39015091196884|http://name.umdl.umich.edu/IC-CLARK1IC-X-002514039%5D39015091196884|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/002514039/39015091196884/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:002514039:39015091196884|002514039; 554b8a14-acd2-43ef-aa5a-eb87cae6f61b",2026-09-07T13:44:02.583997+00:00,existing
55ab3dd6-e62b-4dde-be47-4bbcadf0841f,"https://quod.lib.umich.edu/c/clark1ic/x-003983125/39015091184740|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:003983125|oai:quod.lib.umich.edu:IC-CLARK1IC-X-003983125%5D39015091184740|http://name.umdl.umich.edu/IC-CLARK1IC-X-003983125%5D39015091184740|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/003983125/39015091184740/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:003983125:39015091184740|003983125; 55ab3dd6-e62b-4dde-be47-4bbcadf0841f",2026-09-07T13:44:02.584043+00:00,existing
55cbc381-7a98-4dd0-8414-77d660774e06,"https://quod.lib.umich.edu/c/clark1ic/x-005136572/39015091184583|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:005136572|oai:quod.lib.umich.edu:IC-CLARK1IC-X-005136572%5D39015091184583|http://name.umdl.umich.edu/IC-CLARK1IC-X-005136572%5D39015091184583|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/005136572/39015091184583/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:005136572:39015091184583|005136572; 55cbc381-7a98-4dd0-8414-77d660774e06",2026-09-07T13:44:02.584089+00:00,existing
563c29dd-83c3-4194-8800-3e5fea5628bc,"https://quod.lib.umich.edu/c/clark1ic/x-000081017/39015091880198|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:000081017|oai:quod.lib.umich.edu:IC-CLARK1IC-X-000081017%5D39015091880198|http://name.umdl.umich.edu/IC-CLARK1IC-X-000081017%5D39015091880198|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/000081017/39015091880198/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:000081017:39015091880198|000081017; 563c29dd-83c3-4194-8800-3e5fea5628bc",2026-09-07T13:44:02.584134+00:00,existing
56598923-104b-4919-b069-5fa682ff47b4,"https://quod.lib.umich.edu/c/clark1ic/x-013503424/39015091197452|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:013503424|oai:quod.lib.umich.edu:IC-CLARK1IC-X-013503424%5D39015091197452|http://name.umdl.umich.edu/IC-CLARK1IC-X-013503424%5D39015091197452|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/013503424/39015091197452/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:013503424:39015091197452|013503424; 56598923-104b-4919-b069-5fa682ff47b4",2026-09-07T13:44:02.584180+00:00,existing
5669d618-2ecd-4849-b241-aa747727a078,"https://quod.lib.umich.edu/c/clark1ic/x-000081045/39015091916521|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:000081045|oai:quod.lib.umich.edu:IC-CLARK1IC-X-000081045%5D39015091916521|http://name.umdl.umich.edu/IC-CLARK1IC-X-000081045%5D39015091916521|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/000081045/39015091916521/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:000081045:39015091916521|000081045; 5669d618-2ecd-4849-b241-aa747727a078",2026-09-07T13:44:02.584226+00:00,existing
569e0db6-484c-4dee-bc0c-2bff4abe9c49,"https://quod.lib.umich.edu/c/clark1ic/x-013464910/39015091897341|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:013464910|oai:quod.lib.umich.edu:IC-CLARK1IC-X-013464910%5D39015091897341|http://name.umdl.umich.edu/IC-CLARK1IC-X-013464910%5D39015091897341|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/013464910/39015091897341/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:013464910:39015091897341|013464910; 569e0db6-484c-4dee-bc0c-2bff4abe9c49",2026-09-07T13:44:02.584272+00:00,existing
56c239d0-2b79-473d-9316-29d7dd519e3e,"https://quod.lib.umich.edu/c/clark1ic/x-003109973/39015091921356_01|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:003109973|oai:quod.lib.umich.edu:IC-CLARK1IC-X-003109973%5D39015091921356_01|http://name.umdl.umich.edu/IC-CLARK1IC-X-003109973%5D39015091921356_01|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/003109973/39015091921356_01/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:003109973:39015091921356_01|003109973; 56c239d0-2b79-473d-9316-29d7dd519e3e|oai:quod.lib.umich.edu:IC-CLARK1IC-X-003109973%5D39015091921356_02|http://name.umdl.umich.edu/IC-CLARK1IC-X-003109973%5D39015091921356_02|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/003109973/39015091921356_02/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:003109973:39015091921356_02",2026-09-07T13:44:02.584335+00:00,existing
56c28887-4f21-47a2-92a0-9dc0738c5cdc,"https://quod.lib.umich.edu/c/clark1ic/x-009656453/39015091916588_01|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:009656453|oai:quod.lib.umich.edu:IC-CLARK1IC-X-009656453%5D39015091916588_01|http://name.umdl.umich.edu/IC-CLARK1IC-X-009656453%5D39015091916588_01|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/009656453/39015091916588_01/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:009656453:39015091916588_01|009656453; 56c28887-4f21-47a2-92a0-9dc0738c5cdc|oai:quod.lib.umich.edu:IC-CLARK1IC-X-009656453%5D39015091916588_02|http://name.umdl.umich.edu/IC-CLARK1IC-X-009656453%5D39015091916588_02|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/009656453/39015091916588_02/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:009656453:39015091916588_02",2026-09-07T13:44:02.584400+00:00,existing
56cac911-9c03-4fff-8ee3-e23e79733919,"https://quod.lib.umich.edu/c/clark1ic/x-000081023/39015091880065|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:000081023|oai:quod.lib.umich.edu:IC-CLARK1IC-X-000081023%5D39015091880065|http://name.umdl.umich.edu/IC-CLARK1IC-X-000081023%5D39015091880065|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/000081023/39015091880065/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:000081023:39015091880065|000081023; 56cac911-9c03-4fff-8ee3-e23e79733919",2026-09-07T13:44:02.584446+00:00,existing
56dd80a1-deb4-4c0e-a824-6b36fb7d075a,"https://quod.lib.umich.edu/c/clark1ic/x-004204107/39015091191570_01|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:004204107|oai:quod.lib.umich.edu:IC-CLARK1IC-X-004204107%5D39015091191570_01|http://name.umdl.umich.edu/IC-CLARK1IC-X-004204107%5D39015091191570_01|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/004204107/39015091191570_01/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:004204107:39015091191570_01|004204107; 56dd80a1-deb4-4c0e-a824-6b36fb7d075a|oai:quod.lib.umich.edu:IC-CLARK1IC-X-004204107%5D39015091191570_02|http://name.umdl.umich.edu/IC-CLARK1IC-X-004204107%5D39015091191570_02|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/004204107/39015091191570_02/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:004204107:39015091191570_02",2026-09-07T13:44:02.584511+00:00,existing
5727b046-d706-4630-8c79-7a363f0f26fc,"https://quod.lib.umich.edu/c/clark1ic/x-000889699/39015091199110|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:000889699|oai:quod.lib.umich.edu:IC-CLARK1IC-X-000889699%5D39015091199110|http://name.umdl.umich.edu/IC-CLARK1IC-X-000889699%5D39015091199110|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/000889699/39015091199110/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:000889699:39015091199110|000889699; 5727b046-d706-4630-8c79-7a363f0f26fc",2026-09-07T13:44:02.584560+00:00,existing
57bcf383-7389-4ded-be58-cce894829a0e,"https://quod.lib.umich.edu/c/clark1ic/x-011658825/39015091193253_01|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:011658825|oai:quod.lib.umich.edu:IC-CLARK1IC-X-011658825%5D39015091193253_01|http://name.umdl.umich.edu/IC-CLARK1IC-X-011658825%5D39015091193253_01|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/011658825/39015091193253_01/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:011658825:39015091193253_01|011658825; 57bcf383-7389-4ded-be58-cce894829a0e|oai:quod.lib.umich.edu:IC-CLARK1IC-X-011658825%5D39015091193253_02|http://name.umdl.umich.edu/IC-CLARK1IC-X-011658825%5D39015091193253_02|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/011658825/39015091193253_02/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:011658825:39015091193253_02",2026-09-07T13:44:02.584623+00:00,existing
57c48ea0-0186-4220-b905-98d9cc772668,"https://quod.lib.umich.edu/c/clark1ic/x-003287900/39015091887888|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:003287900|oai:quod.lib.umich.edu:IC-CLARK1IC-X-003287900%5D39015091887888|http://name.umdl.umich.edu/IC-CLARK1IC-X-003287900%5D39015091887888|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/003287900/39015091887888/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:003287900:39015091887888|003287900; 57c48ea0-0186-4220-b905-98d9cc772668",2026-09-07T13:44:02.584670+00:00,existing
586e7f8f-841e-4b68-b853-18f151d6ee85,"https://quod.lib.umich.edu/c/clark1ic/x-003591165/39015095396357|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:003591165|oai:quod.lib.umich.edu:IC-CLARK1IC-X-003591165%5D39015095396357|http://name.umdl.umich.edu/IC-CLARK1IC-X-003591165%5D39015095396357|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/003591165/39015095396357/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:003591165:39015095396357|003591165; 586e7f8f-841e-4b68-b853-18f151d6ee85",2026-09-07T13:44:02.584716+00:00,existing
5899dcee-a633-45b9-893c-c1489045b9bc,"https://quod.lib.umich.edu/c/clark1ic/x-003107156/39015091920267_01|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:003107156|oai:quod.lib.umich.edu:IC-CLARK1IC-X-003107156%5D39015091920267_01|http://name.umdl.umich.edu/IC-CLARK1IC-X-003107156%5D39015091920267_01|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/003107156/39015091920267_01/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:003107156:39015091920267_01|003107156; 5899dcee-a633-45b9-893c-c1489045b9bc|oai:quod.lib.umich.edu:IC-CLARK1IC-X-003107156%5D39015091920267_02|http://name.umdl.umich.edu/IC-CLARK1IC-X-003107156%5D39015091920267_02|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/003107156/39015091920267_02/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:003107156:39015091920267_02|oai:quod.lib.umich.edu:IC-CLARK1IC-X-003107156%5D39015091920267_03|http://name.umdl.umich.edu/IC-CLARK1IC-X-003107156%5D39015091920267_03|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/003107156/39015091920267_03/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:003107156:39015091920267_03|oai:quod.lib.umich.edu:IC-CLARK1IC-X-003107156%5D39015091920267_04|http://name.umdl.umich.edu/IC-CLARK1IC-X-003107156%5D39015091920267_04|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/003107156/39015091920267_04/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:003107156:39015091920267_04|oai:quod.lib.umich.edu:IC-CLARK1IC-X-003107156%5D39015091920267_05|http://name.umdl.umich.edu/IC-CLARK1IC-X-003107156%5D39015091920267_05|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/003107156/39015091920267_05/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:003107156:39015091920267_05|oai:quod.lib.umich.edu:IC-CLARK1IC-X-003107156%5D39015091920267_06|http://name.umdl.umich.edu/IC-CLARK1IC-X-003107156%5D39015091920267_06|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/003107156/39015091920267_06/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:003107156:39015091920267_06|oai:quod.lib.umich.edu:IC-CLARK1IC-X-003107156%5D39015091920267_07|http://name.umdl.umich.edu/IC-CLARK1IC-X-003107156%5D39015091920267_07|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/003107156/39015091920267_07/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:003107156:39015091920267_07|oai:quod.lib.umich.edu:IC-CLARK1IC-X-003107156%5D39015091920267_08|http://name.umdl.umich.edu/IC-CLARK1IC-X-003107156%5D39015091920267_08|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/003107156/39015091920267_08/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:003107156:39015091920267_08|oai:quod.lib.umich.edu:IC-CLARK1IC-X-003107156%5D39015091920267_09|http://name.umdl.umich.edu/IC-CLARK1IC-X-003107156%5D39015091920267_09|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/003107156/39015091920267_09/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:003107156:39015091920267_09",2026-09-07T13:44:02.584909+00:00,existing
589b41a8-ffbf-4a82-b201-057d4013c6d0,"https://quod.lib.umich.edu/c/clark1ic/x-000081426/39015091196132|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:000081426|oai:quod.lib.umich.edu:IC-CLARK1IC-X-000081426%5D39015091196132|http://name.umdl.umich.edu/IC-CLARK1IC-X-000081426%5D39015091196132|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/000081426/39015091196132/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:000081426:39015091196132|000081426; 589b41a8-ffbf-4a82-b201-057d4013c6d0",2026-09-07T13:44:02.584956+00:00,existing
58acc3a8-a0b4-4dbc-8682-589a832aa466,"https://quod.lib.umich.edu/c/clark1ic/x-003929827/39015091900962|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:003929827|oai:quod.lib.umich.edu:IC-CLARK1IC-X-003929827%5D39015091900962|http://name.umdl.umich.edu/IC-CLARK1IC-X-003929827%5D39015091900962|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/003929827/39015091900962/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:003929827:39015091900962|003929827; 58acc3a8-a0b4-4dbc-8682-589a832aa466",2026-09-07T13:44:02.585002+00:00,existing
58b9e397-47f8-44d5-82a1-5c2b28503ac7,"https://quod.lib.umich.edu/c/clark1ic/x-012525617/39015091192339_01|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:012525617|oai:quod.lib.umich.edu:IC-CLARK1IC-X-012525617%5D39015091192339_01|http://name.umdl.umich.edu/IC-CLARK1IC-X-012525617%5D39015091192339_01|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/012525617/39015091192339_01/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:012525617:39015091192339_01|012525617; 58b9e397-47f8-44d5-82a1-5c2b28503ac7|oai:quod.lib.umich.edu:IC-CLARK1IC-X-012525617%5D39015091192339_02|http://name.umdl.umich.edu/IC-CLARK1IC-X-012525617%5D39015091192339_02|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/012525617/39015091192339_02/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:012525617:39015091192339_02",2026-09-07T13:44:02.585065+00:00,existing
591fd563-589c-44a3-b0db-b7b31aeb42eb,"https://quod.lib.umich.edu/c/clark1ic/x-013363585/39015091184781_01|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:013363585|oai:quod.lib.umich.edu:IC-CLARK1IC-X-013363585%5D39015091184781_01|http://name.umdl.umich.edu/IC-CLARK1IC-X-013363585%5D39015091184781_01|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/013363585/39015091184781_01/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:013363585:39015091184781_01|013363585; 591fd563-589c-44a3-b0db-b7b31aeb42eb|oai:quod.lib.umich.edu:IC-CLARK1IC-X-013363585%5D39015091184781_02|http://name.umdl.umich.edu/IC-CLARK1IC-X-013363585%5D39015091184781_02|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/013363585/39015091184781_02/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:013363585:39015091184781_02",2026-09-07T13:44:02.585132+00:00,existing
59310d7f-be9f-48f8-911b-b41815d27c0e,"https://quod.lib.umich.edu/c/clark1ic/x-003283889/39015091916240_01|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:003283889|oai:quod.lib.umich.edu:IC-CLARK1IC-X-003283889%5D39015091916240_01|http://name.umdl.umich.edu/IC-CLARK1IC-X-003283889%5D39015091916240_01|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/003283889/39015091916240_01/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:003283889:39015091916240_01|003283889; 59310d7f-be9f-48f8-911b-b41815d27c0e|oai:quod.lib.umich.edu:IC-CLARK1IC-X-003283889%5D39015091916240_02|http://name.umdl.umich.edu/IC-CLARK1IC-X-003283889%5D39015091916240_02|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/003283889/39015091916240_02/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:003283889:39015091916240_02",2026-09-07T13:44:02.585197+00:00,existing
59b42ba8-fc67-4782-aae9-5c0dfec20036,"https://quod.lib.umich.edu/c/clark1ic/x-003892870/39015091186174|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:003892870|oai:quod.lib.umich.edu:IC-CLARK1IC-X-003892870%5D39015091186174|http://name.umdl.umich.edu/IC-CLARK1IC-X-003892870%5D39015091186174|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/003892870/39015091186174/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:003892870:39015091186174|003892870; 59b42ba8-fc67-4782-aae9-5c0dfec20036",2026-09-07T13:44:02.585253+00:00,existing
59ceebfb-8832-4f1b-9497-2ed99061a0c3,"https://quod.lib.umich.edu/c/clark1ic/x-004182176/39015095390491_01|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:004182176|oai:quod.lib.umich.edu:IC-CLARK1IC-X-004182176%5D39015095390491_01|http://name.umdl.umich.edu/IC-CLARK1IC-X-004182176%5D39015095390491_01|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/004182176/39015095390491_01/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:004182176:39015095390491_01|004182176; 59ceebfb-8832-4f1b-9497-2ed99061a0c3|oai:quod.lib.umich.edu:IC-CLARK1IC-X-004182176%5D39015095390491_02|http://name.umdl.umich.edu/IC-CLARK1IC-X-004182176%5D39015095390491_02|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/004182176/39015095390491_02/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:004182176:39015095390491_02",2026-09-07T13:44:02.585316+00:00,existing
5a03c710-bb55-4bac-a9c1-89162a9b26fa,"https://quod.lib.umich.edu/c/clark1ic/x-003286620/39015091916125_0001|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:003286620|oai:quod.lib.umich.edu:IC-CLARK1IC-X-003286620%5D39015091916125_0001|http://name.umdl.umich.edu/IC-CLARK1IC-X-003286620%5D39015091916125_0001|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/003286620/39015091916125_0001/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:003286620:39015091916125_0001|003286620; 5a03c710-bb55-4bac-a9c1-89162a9b26fa",2026-09-07T13:44:02.585364+00:00,existing
5a6f40de-c9c0-452a-ace5-85b90632eb00,"https://quod.lib.umich.edu/c/clark1ic/x-013655505/39015091194954|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:013655505|oai:quod.lib.umich.edu:IC-CLARK1IC-X-013655505%5D39015091194954|http://name.umdl.umich.edu/IC-CLARK1IC-X-013655505%5D39015091194954|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/013655505/39015091194954/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:013655505:39015091194954|013655505; 5a6f40de-c9c0-452a-ace5-85b90632eb00",2026-09-07T13:44:02.585414+00:00,existing
5ad11c79-0371-4ce8-9fea-b54256aa4a6a,"https://quod.lib.umich.edu/c/clark1ic/x-008563620/39015091903768|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:008563620|oai:quod.lib.umich.edu:IC-CLARK1IC-X-008563620%5D39015091903768|http://name.umdl.umich.edu/IC-CLARK1IC-X-008563620%5D39015091903768|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/008563620/39015091903768/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:008563620:39015091903768|008563620; 5ad11c79-0371-4ce8-9fea-b54256aa4a6a",2026-09-07T13:44:02.585461+00:00,existing
5afef527-ec44-4a76-b9dc-ad73294e971a,"https://quod.lib.umich.edu/c/clark1ic/x-003281287/39015091193428|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:003281287|oai:quod.lib.umich.edu:IC-CLARK1IC-X-003281287%5D39015091193428|http://name.umdl.umich.edu/IC-CLARK1IC-X-003281287%5D39015091193428|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/003281287/39015091193428/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:003281287:39015091193428|003281287; 5afef527-ec44-4a76-b9dc-ad73294e971a",2026-09-07T13:44:02.585507+00:00,existing
5b1a44c8-352a-4a76-bad4-f4bf43ceb77a,"https://quod.lib.umich.edu/c/clark1ic/x-012464733/39015095390582|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:012464733|oai:quod.lib.umich.edu:IC-CLARK1IC-X-012464733%5D39015095390582|http://name.umdl.umich.edu/IC-CLARK1IC-X-012464733%5D39015095390582|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/012464733/39015095390582/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:012464733:39015095390582|012464733; 5b1a44c8-352a-4a76-bad4-f4bf43ceb77a",2026-09-07T13:44:02.585553+00:00,existing
5b4bca03-f0c2-4d5b-8611-3362e66a82db,"https://quod.lib.umich.edu/c/clark1ic/x-002570820/39015091879992|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:002570820|oai:quod.lib.umich.edu:IC-CLARK1IC-X-002570820%5D39015091879992|http://name.umdl.umich.edu/IC-CLARK1IC-X-002570820%5D39015091879992|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/002570820/39015091879992/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:002570820:39015091879992|002570820; 5b4bca03-f0c2-4d5b-8611-3362e66a82db",2026-09-07T13:44:02.585600+00:00,existing
5b5a11e8-c4ef-4671-b8ed-ae217e056f07,"https://quod.lib.umich.edu/c/clark1ic/x-005401353/39015091195589|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:005401353|oai:quod.lib.umich.edu:IC-CLARK1IC-X-005401353%5D39015091195589|http://name.umdl.umich.edu/IC-CLARK1IC-X-005401353%5D39015091195589|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/005401353/39015091195589/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:005401353:39015091195589|005401353; 5b5a11e8-c4ef-4671-b8ed-ae217e056f07",2026-09-07T13:44:02.585645+00:00,existing
5b5b2d65-f354-442d-858d-e49ba843c288,"https://quod.lib.umich.edu/c/clark1ic/x-004908344/39015091883499_0001|https://quod.lib.umich.edu/cgi/i/image/api/search/clark1ic:004908344|oai:quod.lib.umich.edu:IC-CLARK1IC-X-004908344%5D39015091883499_0001|http://name.umdl.umich.edu/IC-CLARK1IC-X-004908344%5D39015091883499_0001|https://quod.lib.umich.edu/cgi/i/image/api/thumb/clark1ic/004908344/39015091883499_0001/!250,250|https://quod.lib.umich.edu/cgi/i/image/api/manifest/clark1ic:004908344:39015091883499_0001|004908344; 5b5b2d65-f354-442d-858d-e49ba843c288",2026-09-07T13:44:02.585696+00:00,existing
